volume_number,number,speechiness,key,time_signature,liveness,loudness,duration_ms,danceability,duration,valence,acousticness,energy,tempo,instrumentalness,mode,artist,title
42,3,0.0585,1,4,0.0527,-2.732,227147,0.765,225,0.887,0.00765,0.765,120.001,3.82E-06,0,Karmin,Brokenhearted
42,4,0.0725,4,4,0.087,-2.451,198053,0.729,197,0.876,0.00761,0.771,125.011,0,1,One Direction,What Makes You Beautiful
42,5,0.0561,8,4,0.553,-2.243,199689,0.703,199,0.451,0.0666,0.786,127.954,0,1,David Guetta featuring Nicki Minaj,Turn Me On
42,6,0.031,7,4,0.204,-2.842,206413,0.707,202,0.924,0.000972,0.924,127.937,0.00703,1,Calvin Harris,Feel So Close
42,7,0.102,1,4,0.156,-5.792,227973,0.594,224,0.634,0.000238,0.841,129.925,2.22E-06,1,Chris Brown,Turn Up the Music
42,8,0.174,9,4,0.289,-4.322,228200,0.691,227,0.714,0.00676,0.846,127.011,0,0,Havana Brown featuring Pitbull,We Run the Night
42,9,0.167,5,4,0.596,-4.426,203973,0.597,203,0.612,0.0026,0.866,134.009,0,1,LMFAO,Sorry for Party Rocking
42,10,0.0422,11,4,0.38,-4.294,202760,0.695,201,0.853,0.00733,0.885,145,0.00055,1,Madonna featuring Nicki Minaj and M.I.A.,Give Me All Your Luvin'
42,11,,,,,,,,220,,,,,,,Gym Class Heroes featuring Neon Hitch,Get Yourself Back Home
42,12,0.0463,2,4,0.0816,-6.885,257848,0.574,253,0.443,0.359,0.824,149.981,0,1,Bruno Mars,It Will Rain
42,13,0.0384,0,4,0.102,-6.972,244973,0.857,243,0.75,0.565,0.517,129.063,0.000195,1,Gotye featuring Kimbra,Somebody That I Used to Know
42,14,0.0317,1,4,0.0864,-3.198,196627,0.759,190,0.735,0.000983,0.849,122.033,1.51E-05,0,Train,Drive By
42,15,0.0255,2,4,0.185,-5.935,263387,0.692,260,0.93,0.1,0.809,104.023,9.77E-05,1,Eric Church,Springsteen
42,16,,,,,,,,247,,,,,,,Taylor Swift,Ours
42,17,0.0917,11,4,0.0713,-5.288,205268,0.52,201,0.738,0.419,0.827,188.143,0,0,Zach Heckendorf,All the Right Places
42,18,0.0422,6,4,0.341,-5.595,298074,0.656,227,0.805,0.0104,0.7,126.038,0.00163,0,Graffiti6,Free
42,19,0.128,5,4,0.0496,-3.726,203920,0.826,216,0.62,0.0111,0.861,129.948,3.01E-06,0,Jadagrace,Run Dat Back
42,20,0.107,0,4,0.278,-3.373,274067,0.545,259,0.253,0.0758,0.884,153.138,1.23E-06,0,Labrinth featuring Busta Rhymes,Earthquake
43,1,0.0436,7,4,0.109,-6.501,193467,0.781,192,0.59,0.0109,0.599,120.053,1.12E-06,1,Carly Rae Jepsen,Call Me Maybe
43,2,0.0355,5,4,0.0744,-4.63,216160,0.678,212,0.769,0.000417,0.918,130.028,0,1,Katy Perry,Part of Me
43,3,0.0424,4,4,0.363,-4.696,231387,0.74,221,0.506,0.0198,0.746,110.01,0,1,Maroon 5,Payphone
43,4,0.0986,0,4,0.129,-3.641,245041,0.599,210,0.254,0.069,0.803,126.057,0.137,0,David Guetta featuring Sia,Titanium
43,5,0.0375,8,4,0.111,-6.08,211800,0.684,209,0.769,0.0344,0.794,120.024,0.0445,0,Ellie Goulding,Lights
43,6,0.0502,1,4,0.101,-6.099,171333,0.711,170,0.362,0.0269,0.554,96.972,0.00776,1,Justin Bieber,Boyfriend
43,7,0.0973,7,4,0.179,-5.18,234693,0.616,234,0.558,0.00117,0.862,127.992,0,0,Usher,Scream
43,8,0.0595,4,4,0.294,-2.932,232800,0.71,224,0.858,0.00777,0.882,128.016,0.00771,0,Calvin Harris featuring Ne-Yo,Let's Go
43,9,0.043,0,4,0.324,-4.453,205680,0.731,204,0.775,0.00191,0.915,127.086,1.16E-06,1,Pitbull,Back in Time (from Men in Black III)
43,10,0.0949,9,4,0.561,-2.94,214573,0.694,212,0.555,0.0562,0.891,97.939,0,1,Cher Lloyd,Want U Back
43,11,0.0282,2,4,0.0525,-3.79,197187,0.711,193,0.675,0.00224,0.721,126.988,0,1,One Direction,One Thing
43,12,0.0463,6,4,0.145,-3.099,205347,0.643,204,0.621,0.236,0.695,123.026,0,1,Demi Lovato,Give Your Heart a Break
43,13,0.0452,11,4,0.113,-4.16,256560,0.579,251,0.289,0.0137,0.731,126.07,0,0,Alex Clare,Too Close
43,14,0.0356,11,4,0.179,-6.525,241440,0.526,240,0.299,0.0161,0.712,105.009,0,0,M83,Midnight City
43,15,0.0652,8,4,0.386,-3.858,177280,0.478,177,0.727,0.00584,0.915,154.955,0,1,Neon Trees,Everybody Talks
43,16,0.0449,9,4,0.173,-4.401,213547,0.558,223,0.462,0.178,0.872,143.971,0,1,Luke Bryan,Drunk on You
43,17,0.0449,0,4,0.17,-3.657,177547,0.514,175,0.446,0.0524,0.866,159.973,0,1,Halestorm,Here's to Us
43,18,0.024,5,4,0.138,-6.86,220286,0.686,217,0.701,0.00914,0.798,96.029,0.422,0,Tristan Prettyman,My Oh My
43,19,0.0378,7,4,0.522,-3.181,229120,0.655,228,0.667,0.00368,0.918,125.07,0.000118,1,Cady Groves,Love Actually
43,20,0.052,7,4,0.0954,-2.046,252307,0.636,251,0.538,0.00403,0.918,128.018,1.99E-05,0,Eva Simons,I Don't Like You
44,1,0.044,7,4,0.282,-2.954,255587,0.597,229,0.727,0.000145,0.919,113.987,0,1,Pink,Blow Me (One Last Kiss)
44,2,0.0448,0,4,0.297,-5.786,225000,0.754,223,0.735,0.0199,0.933,103.992,0,1,Flo Rida,Whistle
44,3,0.284,11,4,0.0905,-2.812,219493,0.736,217,0.76,0.0055,0.939,132.07,0,0,Psy,Gangnam Style
44,4,0.157,3,4,0.605,-4.281,205933,0.559,201,0.644,0.0314,0.882,126.064,1.71E-05,1,Owl City and Carly Rae Jepsen,Good Time
44,5,0.0339,5,4,0.0834,-3.439,219467,0.71,219,0.634,0.0563,0.8,93.01,0,0,Maroon 5,One More Night
44,6,0.107,0,4,0.356,-3.321,229467,0.557,226,0.6,0.0748,0.877,139.817,0,0,Justin Bieber featuring Big Sean,As Long as You Love Me
44,7,0.0435,9,4,0.412,-2.038,209539,0.67,208,0.239,0.0553,0.935,127.952,0,1,David Guetta featuring Chris Brown and Lil Wayne,I Can Only Imagine
44,8,0.0689,1,4,0.0315,-3.609,205640,0.735,202,0.589,0.0465,0.858,124.991,4.29E-06,0,Nicki Minaj,Pound the Alarm
44,9,0.171,5,4,0.123,-2.455,237547,0.658,235,0.532,0.166,0.919,127.916,0,1,Karmin,Hello
44,10,0.051,7,4,0.144,-5.197,222307,0.602,220,0.215,0.0548,0.691,127.967,0,0,Chris Brown,Don't Wake Me Up
44,11,0.0367,5,4,0.392,-5.099,220947,0.514,219,0.572,0.0749,0.683,159.814,2.64E-06,1,Katy Perry,Wide Awake
44,12,0.05,7,4,0.292,-4.04,224507,0.559,222,0.295,0.0991,0.86,118.969,0,1,Kelly Clarkson,Dark Side
44,13,0.0471,8,4,0.112,-7.601,225520,0.577,219,0.295,0.0113,0.687,124.956,4.42E-06,1,Usher,Numb
44,14,0.0509,11,4,0.116,-3.145,212862,0.612,209,0.441,0.112,0.84,129.042,0,0,Swedish House Mafia featuring John Martin,Don't You Worry Child
44,15,0.0478,6,4,0.142,-2.664,247947,0.591,245,0.736,0.000284,0.935,140.043,0.000278,1,Train,50 Ways to Say Goodbye
44,16,0.0269,9,4,0.196,-5.715,212320,0.721,221,0.878,0.413,0.819,96.02,0,1,Little Big Town,Pontoon
44,17,0.127,11,4,0.16,-4.128,218680,0.573,216,0.533,0.249,0.879,91.992,0,1,Ryan Star,Stay Awhile
44,18,0.031,8,4,0.348,-3.389,179334,0.65,178,0.889,0.0266,0.819,95.958,0,1,Britt Nicole,Gold
44,19,0.0469,6,4,0.783,-4.663,228107,0.692,225,0.883,0.0405,0.855,126.006,0,1,The Ready Set,Give Me Your Hand
44,20,,,,,,,,186,,,,,,,Toy Connor,Be in Love Tonight
45,1,0.0543,2,4,0.0969,-2.063,200187,0.658,198,0.933,0.0629,0.837,126.015,0,1,One Direction,Live While We're Young
45,2,0.0439,4,4,0.315,-5.441,223800,0.693,218,0.76,0.00616,0.822,126.035,1.79E-06,0,Flo Rida,I Cry
45,3,0.046,1,4,0.215,-4.805,211920,0.711,211,0.802,0.00498,0.7,128.001,0.000125,0,Kesha,Die Young
45,4,0.0403,5,4,0.499,-6.631,251627,0.491,250,0.269,0.262,0.676,124.852,0,1,Ne-Yo,Let Me Love You (Until You Learn to Love Yourself)
45,5,0.0917,4,4,0.295,-4.985,206093,0.744,205,0.965,0.00717,0.933,127.011,0,1,Pitbull featuring TJR,Don't Stop the Party
45,6,0.109,8,4,0.0567,-3.942,212560,0.573,208,0.584,0.197,0.929,127.934,0.000112,0,Calvin Harris featuring Florence Welch,Sweet Nothing
45,7,0.0565,10,4,0.123,-4.343,202533,0.421,200,0.639,0.0653,0.873,84.803,0,1,The Script featuring will.i.am,Hall of Fame
45,8,0.027,7,4,0.204,-5.398,225400,0.651,221,0.34,0.00317,0.676,119.951,0,1,Maroon 5,Daylight
45,9,0.0335,0,4,0.159,-5.884,209227,0.592,208,0.271,0.0215,0.792,121.001,0,1,Phillip Phillips,Home
45,10,0.0367,9,4,0.18,-9.918,258373,0.642,258,0.388,0.669,0.289,84.996,0,1,Ed Sheeran,The A Team
45,11,,,,,,,,191,,,,,,,Taylor Swift,We Are Never Ever Getting Back Together
45,12,0.0677,9,4,0.0933,-5.364,250387,0.692,247,0.502,0.0251,0.908,124.042,0,1,Kelly Clarkson,Catch My Breath
45,13,0.0299,2,4,0.0944,-7.072,247907,0.673,245,0.549,0.00141,0.629,103.998,0,1,Pink,Try
45,14,0.0554,7,4,0.107,-7.937,185080,0.472,176,0.343,0.0189,0.824,140.027,2.3E-06,0,OneRepublic,Feel Again
45,15,0.0362,2,4,0.109,-4.614,237987,0.656,237,0.902,0.0178,0.879,104.997,0,1,Imagine Dragons,It's Time
45,16,0.0354,10,4,0.0575,-3.342,208960,0.464,218,0.869,0.0189,0.945,148.012,0,1,Florida Georgia Line,Cruise
45,17,0.0451,8,4,0.41,-4.634,263720,0.513,268,0.357,1.77E-05,0.945,124.024,0.157,1,Born Cages,Don't Look Back
45,18,0.0906,8,4,0.0865,-4.23,228280,0.447,225,0.294,0.000193,0.935,140.03,0.00728,1,Black Veil Brides,In the End
45,19,0.054,10,4,0.24,-6.578,321280,0.472,217,0.343,0.00173,0.844,140.034,0,1,Walk the Moon,Anna Sun
45,20,0.0325,0,5,0.101,-4.838,192790,0.656,192,0.773,0.000194,0.821,117.948,0.00232,1,Capital Cities,Safe and Sound
46,1,0.0431,5,4,0.309,-4.165,233478,0.726,230,0.871,0.049,0.698,143.994,0,1,Bruno Mars,Locked Out of Heaven
46,2,0.219,11,4,0.164,-3.799,326280,0.795,267,0.361,0.103,0.596,101.985,0,0,Justin Timberlake featuring Jay Z,Suit & Tie
46,3,0.147,5,4,0.0742,-3.179,227027,0.644,224,0.852,0.325,0.879,82.518,0,0,Ariana Grande featuring Mac Miller,The Way
46,4,0.158,7,4,0.341,-3.632,229507,0.673,226,0.541,0.039,0.758,135.956,0,1,Pitbull featuring Christina Aguilera,Feel This Moment
46,5,0.0731,0,4,0.149,-3.65,185200,0.761,183,0.968,0.02,0.856,106.009,0,0,Olly Murs featuring Flo Rida,Troublemaker
46,6,,,,,,,,218,,,,,,,Taylor Swift,I Knew You Were Trouble
46,7,0.0489,2,4,0.132,-7.273,242733,0.778,241,0.444,0.346,0.547,95.002,0.000302,1,Pink featuring Nate Ruess,Just Give Me a Reason
46,8,0.0619,9,4,0.529,-4.374,186827,0.561,186,0.562,0.0313,0.927,152.011,2.34E-05,0,Fall Out Boy,My Songs Know What You Did in the Dark (Light Em Up)
46,9,0.038,1,4,0.133,-5.238,266600,0.46,252,0.419,0.0215,0.786,103.192,0,1,Of Monsters and Men,Little Talks (Edit)
46,10,0.0735,5,5,0.082,-5.769,278373,0.388,278,0.383,0.118,0.694,145.434,0.000293,1,Fun,Carry On
46,11,0.0378,7,4,0.11,-5.117,196867,0.674,194,0.384,0.0923,0.81,94.995,4.74E-05,0,Emeli SandÌ©,Next to Me (Radio Mix)
46,12,0.029,9,4,0.761,-4.162,209453,0.729,206,0.948,0.147,0.819,115.982,0,1,Nelly,Hey Porsche
46,13,0.0425,2,4,0.176,-3.844,232027,0.541,231,0.278,0.0137,0.887,128.034,2.1E-06,1,Ludacris featuring Usher and David Guetta,Rest of My Life
46,14,0.0557,9,4,0.234,-2.909,290760,0.663,206,0.566,0.00413,0.822,128.002,0.00318,1,Krewella,Alive
46,15,0.0963,1,4,0.102,-5.448,214333,0.558,212,0.266,0.00657,0.781,126.025,0.00144,0,Kesha,C'Mon
46,16,0.0589,4,4,0.324,-2.559,182960,0.63,179,0.904,0.0186,0.934,89.992,0,1,One Direction,Kiss You
46,17,0.037,9,4,0.152,-5.611,213733,0.614,213,0.657,0.000988,0.715,106.953,0.000401,0,Matthew Koma,One Night
46,18,0.0443,0,3,0.0843,-9.733,305747,0.209,228,0.154,0.172,0.412,86.26,0.15,1,Kodaline,All I Want
46,19,0.0395,0,4,0.0476,-5.715,249907,0.666,247,0.591,0.0532,0.786,117.126,0,1,Sky Ferreira,Everything Is Embarrassing
46,20,0.135,11,4,0.368,-6.372,230102,0.703,227,0.471,0.492,0.616,86.007,0,1,Classified,That's What I Do
47,1,0.0289,8,4,0.146,-2.663,155337,0.714,153,0.824,0.00855,0.905,125.927,2.55E-05,1,Icona Pop featuring Charli XCX,I Love It
47,2,0.0503,5,4,0.0946,-6.664,484147,0.574,276,0.51,0.234,0.512,76.899,0,0,Justin Timberlake,Mirrors
47,3,0.0385,4,4,0.174,-7.347,202640,0.669,199,0.485,0.467,0.731,107.015,2.28E-05,1,Mariah Carey featuring Miguel,#Beautiful
47,4,0.0512,7,4,0.0639,-4.125,231733,0.523,230,0.576,0.00946,0.792,80.142,0.000108,0,Selena Gomez,Come & Get It
47,5,0.0638,9,4,0.76,-3.614,186813,0.478,186,0.201,0.126,0.799,136.268,0.000106,1,Imagine Dragons,Radioactive
47,6,0.0434,0,4,0.088,-8.648,213827,0.612,211,0.4,0.932,0.28,72.795,0,1,Bruno Mars,When I Was Your Man
47,7,0.036,2,4,0.104,-5.857,271813,0.558,270,0.249,0.228,0.522,83.977,0,1,Labrinth featuring Emeli SandÌ©,Beneath Your Beautiful
47,8,0.0783,8,4,0.0735,-3.393,271427,0.514,267,0.208,0.0371,0.776,127.975,0,1,Zedd featuring Foxes,Clarity
47,9,0.0483,8,4,0.237,-5.066,234507,0.695,230,0.572,0.41,0.869,124.989,0,1,Calvin Harris featuring Ellie Goulding,I Need Your Love
47,10,0.1,9,4,0.136,-3.939,226987,0.561,225,0.516,0.0525,0.836,127.923,0,1,Jason Derulo,The Other Side
47,11,0.0411,7,4,0.106,-3.742,229480,0.722,229,0.48,0.0319,0.771,127.946,0.000127,0,Kesha featuring Juicy J,Crazy Kids (Remix)
47,12,0.112,0,4,0.035,-8.866,126880,0.886,125,0.735,0.0582,0.448,129.966,0.00658,1,Anna Kendrick,Cups (Pitch Perfect's When I'm Gone)
47,13,0.0325,0,5,0.101,-4.838,192790,0.656,190,0.773,0.000194,0.821,117.948,0.00232,1,Capital Cities,Safe and Sound
47,14,0.0757,8,4,0.248,-4.735,210840,0.503,208,0.535,0.0781,0.801,173.937,0,1,Demi Lovato,Heart Attack
47,15,,,,,,,,227,,,,,,,Taylor Swift,22
47,16,0.0946,0,4,0.401,-3.152,214320,0.487,217,0.723,0.011,0.876,164.997,0,1,Avril Lavigne,Here's to Never Growing Up
47,17,0.0842,11,4,0.223,-5.928,194973,0.457,192,0.142,0.0118,0.869,77.123,0,1,A Great Big World,This Is the New Year
47,18,0.0478,5,4,0.118,-4.041,248293,0.614,245,0.37,0.00184,0.805,126.008,0,0,Nikki Williams,Glowing
47,19,0.0314,11,4,0.109,-6.391,213983,0.666,213,0.57,0.0172,0.66,109.056,0,0,Midnight Red,Take Me Home
47,20,0.124,1,4,0.157,-4.689,175427,0.72,175,0.767,0.0384,0.791,102.071,0,1,MKTO,Classic
48,1,0.0323,7,4,0.549,-4.81,223546,0.671,222,0.382,0.00569,0.766,89.968,6.85E-06,0,Katy Perry,Roar
48,2,0.0402,7,4,0.0856,-4.762,263827,0.862,261,0.825,0.00373,0.608,120.002,6.14E-06,1,Robin Thicke featuring T.I. and Pharrell Williams,Blurred Lines
48,3,0.159,7,4,0.639,-5.18,353160,0.588,353,0.326,0.043,0.664,106.502,4.3E-05,1,Justin Timberlake,Take Back the Night
48,4,0.0513,1,4,0.125,-5.734,214912,0.564,213,0.108,0.0153,0.811,126.007,8.72E-06,0,Lana Del Rey,Summertime Sadness (Cedric Gervais Remix Edit)
48,5,0.038,6,4,0.101,-8.966,248413,0.794,247,0.865,0.0426,0.811,116.047,1.07E-06,0,Daft Punk featuring Pharrell Williams,Get Lucky
48,6,0.0431,5,4,0.324,-5.28,178560,0.874,174,0.93,0.0412,0.692,116.017,7.24E-05,0,Bruno Mars,Treasure
48,7,0.0373,1,4,0.117,-6.243,229813,0.675,227,0.477,0.142,0.764,120.009,0,1,Maroon 5,Love Somebody
48,8,0.0524,2,4,0.171,-5.659,247427,0.518,244,0.609,0.00346,0.784,124.102,0.00187,1,Avicii,Wake Me Up
48,9,0.0334,1,4,0.37,-5.794,231240,0.613,229,0.472,0.00882,0.622,80.003,0,0,Miley Cyrus,We Can't Stop
48,10,0.0537,7,4,0.13,-4.281,212333,0.674,210,0.704,0.0253,0.788,139.908,2.04E-06,0,Lady Gaga,Applause
48,11,0.173,1,4,0.629,-3.823,210293,0.719,208,0.663,0.0843,0.835,127.918,0,0,Selena Gomez,Slow Down
48,12,,,,,,,,243,,,,,,,Taylor Swift featuring Ed Sheeran,Everything Has Changed
48,13,0.0524,10,4,0.0425,-3.838,220573,0.551,217,0.758,0.00502,0.836,185.063,2.1E-05,0,Sara Bareilles,Brave
48,14,0.044,5,4,0.0561,-3.763,216013,0.602,214,0.74,0.0098,0.923,136.01,0,1,Paramore,Still Into You
48,15,0.0568,1,4,0.0953,-9.582,259102,0.825,258,0.251,0.452,0.435,119.038,0.609,1,Awolnation,Sail
48,16,0.051,4,4,0.1,-2.84,190187,0.66,191,0.889,0.0626,0.754,110.02,0,0,Luke Bryan,That's My Kind of Night
48,17,0.0947,6,4,0.317,-3.699,163627,0.603,162,0.61,0.00189,0.952,133.97,0.000445,1,New Politics,Harlem
48,18,,,,,,,,196,,,,,,,Basic Vacation,I Believe
48,19,0.0505,0,4,0.579,-3.094,216347,0.638,216,0.496,0.0085,0.882,122.026,0,1,Wallpaper,Drunken Hearts
48,20,0.0918,1,4,0.178,-5.944,193853,0.582,193,0.367,0.00728,0.799,130.902,0,1,The Royal Concept,On Our Way
49,1,0.0981,11,4,0.139,-4.087,204160,0.581,202,0.792,0.0295,0.963,129.992,0,1,Pitbull featuring Kesha,Timber
49,2,0.133,7,4,0.132,-9.546,190185,0.616,188,0.313,0.106,0.432,84.778,0,1,Lorde,Royals
49,3,0.0337,5,4,0.111,-6.142,223240,0.466,221,0.342,0.395,0.403,119.81,0,1,Miley Cyrus,Wrecking Ball
49,4,0.0385,7,4,0.208,-4.8,228879,0.55,227,0.364,0.00338,0.729,129.063,0,1,Katy Perry,Unconditionally
49,5,0.0477,3,4,0.119,-5.802,245493,0.6,244,0.291,0.225,0.663,121.07,0,1,One Direction,Story of My Life
49,6,0.0355,2,3,0.0913,-8.822,229400,0.407,227,0.0796,0.857,0.147,141.284,2.89E-06,1,A Great Big World and Christina Aguilera,Say Something
49,7,0.0367,3,4,0.378,-2.831,175200,0.499,174,0.339,0.23,0.73,90.058,0.00018,1,Imagine Dragons,Demons
49,8,0.038,1,4,0.116,-4.944,257840,0.663,255,0.471,0.0649,0.714,121.99,0,0,OneRepublic,Counting Stars
49,9,0.0907,6,4,0.0705,-7.442,227880,0.772,225,0.287,0.00349,0.407,100.006,2.4E-05,0,Drake featuring Majid Jordan,"Hold On, We're Going Home"
49,10,0.0683,9,4,0.0948,-4.386,227307,0.798,225,0.579,0.316,0.821,97.492,8.6E-06,1,Lady Gaga featuring R. Kelly,Do What U Want
49,11,0.159,9,4,0.0651,-6.53,247960,0.629,246,0.843,0.155,0.824,128.01,0.000628,1,Britney Spears,Work Work
49,12,0.0476,10,4,0.101,-5.031,231212,0.516,229,0.319,0.296,0.772,87.038,0,0,Ellie Goulding,Burn
49,13,0.0398,8,4,0.0863,-3.115,217347,0.595,214,0.496,0.134,0.746,127.96,0,1,Zedd featuring Hayley Williams,Stay the Night
49,14,0.243,3,4,0.431,-6.723,424147,0.611,286,0.505,0.00701,0.678,137.864,8.43E-06,0,Justin Timberlake,TKO
49,15,0.0371,7,4,0.0973,-6.598,244493,0.717,238,0.648,0.445,0.544,139.959,5.16E-06,1,Bruno Mars,Gorilla
49,16,0.0319,8,4,0.164,-7.439,202627,0.571,205,0.287,0.812,0.43,77.961,7.99E-05,1,Luke Bryan,Drink a Beer
49,17,0.0265,3,4,0.125,-6.108,210960,0.641,209,0.514,0.612,0.484,109.911,0,1,ZZ Ward,Last Love Song
49,18,0.0449,2,4,0.522,-3.302,259707,0.434,258,0.24,0.0953,0.821,171.971,0.0158,1,Natalia Kills,Trouble
49,19,0.0324,7,4,0.295,-4.55,206333,0.538,214,0.537,0.00275,0.7,99.994,0,1,G.R.L.,Show Me What You Got
49,20,0.0298,0,4,0.128,-3.827,183843,0.635,182,0.6,0.0117,0.84,124.043,0,1,Alex Aiono,Doesn't Get Better
49,21,0.0443,8,4,0.0816,-6.136,262773,0.407,262,0.61,0.213,0.788,86.196,0,1,Morning Parade,Alienation
50,1,0.153,1,4,0.0886,-6.819,233305,0.652,231,0.962,0.286,0.757,159.911,0,1,Pharrell Williams,Happy
50,2,0.0528,6,4,0.145,-6.139,215672,0.646,212,0.345,0.00403,0.587,131.932,0,1,Katy Perry featuring Juicy J,Dark Horse
50,3,0.0479,11,4,0.214,-7.229,254880,0.526,209,0.511,0.0346,0.772,85.876,0,0,Aloe Blacc,The Man
50,4,0.0473,7,4,0.0838,-4.829,255093,0.537,252,0.412,0.0279,0.777,124.943,6.12E-05,0,Avicii,Hey Brother
50,5,0.0388,9,4,0.275,-6.318,214148,0.681,212,0.587,0.078,0.715,127.429,0,1,Bastille,Pompeii
50,6,0.0904,6,4,0.247,-7.428,193059,0.696,191,0.452,0.151,0.59,99.984,0,1,Lorde,Team
50,7,0.232,6,4,0.307,-7.321,177685,0.76,176,0.766,0.0348,0.652,100.315,0,1,Jason Derulo featuring 2 Chainz,Talk Dirty
50,8,0.226,0,4,0.0787,-3.282,183750,0.807,181,0.671,0.0134,0.916,127.973,1.22E-05,1,The Chainsmokers,Selfie
50,9,0.156,1,4,0.057,-4.1,213733,0.818,212,0.0953,0.00107,0.799,100.014,0.128,0,DJ Snake and Lil Jon,Turn Down for What
50,10,0.0565,7,4,0.134,-7.325,217800,0.712,216,0.637,0.0382,0.52,98.096,0,1,Kid Ink featuring Chris Brown,Show Me
50,11,0.0307,6,4,0.0907,-5.207,222200,0.77,216,0.279,0.113,0.649,125.096,0,0,Naughty Boy featuring Sam Smith,La La La
50,12,0.032,6,4,0.205,-4.951,228720,0.561,228,0.489,0.461,0.749,125.986,1.82E-06,0,Bruno Mars,Young Girls
50,13,0.0315,0,4,0.113,-5.407,278747,0.583,276,0.198,0.111,0.655,119.759,3.57E-06,1,Miley Cyrus,Adore You
50,14,0.0322,8,4,0.132,-7.064,269560,0.422,269,0.331,0.922,0.264,119.93,0,1,John Legend,All of Me
50,15,0.0688,7,4,0.0963,-7.346,252733,0.479,249,0.239,0.365,0.545,74.897,0,1,Passenger,Let Her Go
50,16,0.0347,2,4,0.0552,-2.378,194240,0.673,193,0.53,0.0629,0.902,100.016,0.000174,1,American Authors,Best Day of My Life
50,17,0.0366,1,4,0.104,-7.276,231520,0.568,229,0.359,0.204,0.514,144.468,1.17E-05,1,Mary Lambert,She Keeps Me Warm
50,18,0.0655,0,4,0.144,-3.434,229149,0.524,216,0.349,0.0388,0.864,126.954,0,1,Wrabel,Ten Feet Tall
50,19,0.0457,0,4,0.0898,-6.631,239227,0.53,220,0.21,0.00747,0.55,139.98,0.000492,0,Foxes,Youth
50,20,0.0449,8,4,0.101,-5.448,224987,0.614,219,0.87,0.000492,0.765,105.008,0,0,Conway,Big Talk
50,21,0.0356,2,4,0.121,-6.866,184813,0.723,184,0.579,0.512,0.497,130.02,0.000256,1,Pia Mia,On My Mind
51,1,0.0708,11,4,0.116,-5.114,215042,0.716,212,0.856,0.103,0.669,125.975,1.8E-06,1,Katy Perry,Birthday
51,2,0.153,1,4,0.159,-5.352,193920,0.66,191,0.624,0.0192,0.805,103.009,8.83E-06,0,Ariana Grande featuring Iggy Azalea,Problem
51,3,0.0364,1,4,0.309,-3.78,224773,0.743,222,0.9,0.0435,0.807,144.062,0,1,Magic!,Rude
51,4,0.0696,8,4,0.049,-4.136,199938,0.911,195,0.358,0.102,0.707,94.964,0,1,Iggy Azalea featuring Charli XCX,Fancy
51,5,0.124,1,4,0.157,-4.689,175427,0.72,172,0.767,0.0384,0.791,102.071,0,1,MKTO,Classic
51,6,0.0626,2,4,0.383,-5.774,266294,0.594,265,0.485,0.271,0.729,86.032,0,1,Justin Timberlake,Not a Bad Thing
51,7,0.0482,2,4,0.513,-5.874,202197,0.645,201,0.327,0.0136,0.732,120.06,0,1,Pitbull featuring G.R.L.,Wild Wild Love
51,8,0.0921,9,4,0.021,-3.681,296520,0.61,230,0.666,0.154,0.893,104.031,4.41E-05,1,Paramore,Ain't It Fun
51,9,0.0752,7,4,0.127,-3.553,201600,0.704,199,0.791,0.0953,0.732,120.995,0,1,Demi Lovato featuring Cher Lloyd,Really Don't Care
51,10,0.0499,1,5,0.0685,-2.88,216120,0.399,213,0.574,0.0197,0.787,117.089,6.07E-05,1,Sia,Chandelier
51,11,0.0401,10,4,0.0618,-3.803,211960,0.654,210,0.72,0.0311,0.726,103.987,6.35E-05,0,Kongos,Come with Me Now
51,12,0.138,1,4,0.416,-4.221,202496,0.493,202,0.467,0.000668,0.956,160.006,0,0,5 Seconds of Summer,She Looks So Perfect
51,13,0.0339,5,4,0.135,-4.21,193733,0.544,191,0.535,0.00682,0.774,174.121,0,0,Rixton,Me and My Broken Heart
51,14,0.0389,0,4,0.11,-6.517,172724,0.479,171,0.174,0.568,0.419,85.014,0.000217,1,Sam Smith,Stay with Me
51,15,0.0318,8,4,0.122,-6.864,223840,0.539,219,0.373,0.556,0.488,137.073,0,1,Idina Menzel,Let It Go
51,16,0.0696,11,4,0.071,-3.15,226867,0.51,229,0.595,0.0832,0.898,144.056,0,1,Luke Bryan,Play It Again
51,17,0.0274,7,4,0.11,-9.52,265106,0.632,263,0.181,0.693,0.445,102.52,0.00397,1,Jamie Scott,Unbreakable
51,18,0.0272,2,4,0.14,-7.344,230187,0.602,227,0.251,0.31,0.404,83.054,0,1,A Great Big World,Already Home
51,19,0.0393,0,4,0.124,-7.437,204213,0.577,201,0.489,0.0134,0.691,129.984,3.43E-06,0,"Seven Lions featuring Myon, Shane 54 and Tove Lo",Strangers
51,20,0.0532,4,4,0.215,-6.301,180159,0.63,175,0.521,0.077,0.753,91.973,0,1,Jacob Latimore featuring T-Pain,Heartbreak Heard Around the World
51,21,0.234,0,4,0.352,-7.739,246960,0.564,245,0.35,0.645,0.504,131.429,0,1,Teyana Taylor featuring Pusha T and Yo Gotti,Maybe
52,1,0.043,8,4,0.359,-4.433,224680,0.688,196,0.188,0.0319,0.874,149.937,0.00169,1,"Jessie J, Ariana Grande and Nicki Minaj",Bang Bang
